"","object","image","name_agreement","H_statistic","recognition_RT","naming_RT","modalName","modalWordFreq","weightedWordFreq","modalWordLength","weightedWordLength","modalProductionFreq","altName1","altName1ProductionFreq","altName1WordFreq","altName1WordLength","altName2","altName2ProductionFreq","altName2WordFreq","altName2WordLength","altName3","altName3ProductionFreq","altName3WordFreq","altName3WordLength","altName4","altName4ProductionFreq","altName4WordFreq","altName4WordLength","altName5","altName5ProductionFreq","altName5WordFreq","altName5WordLength"
"626","snowmobile","snowmobile_2.png",25,3.20869496956284,1480.97363630012,102.454090915558,"jet ski",2.63023417743816,2.67408513712237,6,5.36363636363636,6,"ski",3,3.88,3,"snow ski",2,0.996765721858571,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","snowmobile","snowmobile_3.png",19.047619047619,3.13487113913273,1453.63375002948,99.6062500568369,"jet ski",2.63023417743816,2.21043089048202,6,7.16666666666667,7,"snow ski",2,0.996765721858571,7,"snowmobile",3,2.04,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","snowmobile","snowmobile_4.png",25,2.80869496956284,1385.30333337814,94.4145832775733,"jet ski",2.63023417743816,2.55811348201364,6,5.93333333333333,6,"ski",4,3.88,3,"snow ski",3,0.996765721858571,7,"snowmobile",2,2.04,10,NA,NA,NA,NA,NA,NA,NA,NA
"629","spaniel","spaniel_1.png",95.2380952380952,0.276195427647939,1039.16099997299,105.640749965637,"dog",5.17,5.17,3,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","spaniel","spaniel_2.png",95.2380952380952,0.276195427647939,781.534999984266,89.7122500176349,"dog",5.17,5.17,3,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","spaniel","spaniel_3.png",95.4545454545455,0.266764987803026,847.597142835705,92.8919047678466,"dog",5.17,5.17,3,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","spaniel","spaniel_4.png",76.1904761904762,0.791858352567484,752.210000016,89.9066666783377,"dog",5.17,4.70095238095238,3,3.95238095238095,16,"spaniel",5,3.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","speedboat","speedboat_1.png",61.9047619047619,1.54872900324205,865.60111111297,94.7797221873439,"boat",4.89,4.33444444444444,4,5.38888888888889,13,"speedboat",5,2.89,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","speedboat","speedboat_2.png",57.1428571428571,1.20091027950953,1148.13750001915,99.8010000038841,"boat",4.89,4.09,4,6,12,"speedboat",8,2.89,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","speedboat","speedboat_3.png",70,1.0762976257252,1419.51527778131,99.7480555157098,"boat",4.89,4.36368421052632,4,5.31578947368421,14,"speedboat",5,2.89,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","speedboat","speedboat_4.png",60,1.1674367232867,984.532647066178,97.1535294675165,"boat",4.89,4.22333333333333,4,5.66666666666667,12,"speedboat",6,2.89,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","sponge","sponge_1.png",33.3333333333333,2.59679163198164,1419.9264285451,80.081428548055,"coral",3.86,3.86,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","sponge","sponge_2.png",38.0952380952381,3.08496250072116,2271.14000000488,95.5200000080338,"coral",3.86,3.91,5,5.33333333333333,2,"plant",2,4.81,5,"urchin",2,3.06,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","sponge","sponge_3.png",22.7272727272727,3.07817586508658,1566.40285711157,101.325714274189,"coral",3.86,3.86,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","sponge","sponge_4.png",22.7272727272727,2.9398290174664,1589.26388889699,79.1877777091173,"coral",3.86,3.65530986369508,5.2,6.52,6,"sea creature",2,2.57654931847538,11,"sponge",2,4.12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","sportster","sportster_1.png",60,0.970950594454669,1226.71049998343,94.6420000006641,"car",5.44,4.61908033158478,3,5.4,12,"sports car",8,3.38770082896195,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","sportster","sportster_2.png",80,1.02192809488736,844.606666656065,98.3163888872102,"car",5.44,5.21196675877355,3,3.66666666666667,16,"sports car",2,3.38770082896195,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","sportster","sportster_3.png",81.8181818181818,0.831543549177066,1021.40833335926,93.7752380972235,"car",5.44,5.10571428571429,3,4.14285714285714,18,"convertible",3,3.1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","sportster","sportster_4.png",90,0.568995593589281,851.766666654714,98.6691666591675,"car",5.44,5.44,3,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","spruce","spruce_1.png",80,1.02192809488736,867.675833352266,86.4508333698808,"tree",4.95,4.64301082444765,4,4.33333333333333,16,"fir tree",2,2.18709742002886,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","spruce","spruce_2.png",85,0.747584679824574,789.862368394779,91.0913157637589,"tree",4.95,4.65916814947672,4,4.31578947368421,17,"fir tree",2,2.18709742002886,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","spruce","spruce_3.png",80,1.02192809488736,911.36111110419,102.017500035066,"tree",4.95,4.67324041330639,4,4.5,16,"pine tree",2,2.45916371975753,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","spruce","spruce_4.png",71.4285714285714,1.50644318782029,929.22000001002,99.4023529509509,"tree",4.95,4.62495263765045,4,4.35294117647059,15,"fir tree",2,2.18709742002886,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","stapler","stapler_1.png",95,0,1005.74524999021,89.7415000014967,"stapler",2.58,2.58,7.05,7.05,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","stapler","stapler_2.png",85.7142857142857,0.276195427647939,1003.93078947805,86.3426315978554,"stapler",2.58,2.58,7.05263157894737,7.05263157894737,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","stapler","stapler_3.png",90.9090909090909,0.266764987803026,911.518809539758,92.9780952102966,"stapler",2.58,2.58,7.04761904761905,7.04761904761905,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","stapler","stapler_4.png",95,0,874.347000009722,94.3250000494911,"stapler",2.58,2.58,7.05,7.05,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","steamboat","steamboat_1.png",52.3809523809524,1.20091027950953,1004.55050003148,98.7657500137007,"bat",4.3,4.488,3,3.4,12,"ship",8,4.77,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","steamboat","steamboat_2.png",54.5454545454545,1.20721002674481,1009.25690477902,94.5045238237279,"ship",4.77,4.82142857142857,4,4,12,"boat",9,4.89,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","steamboat","steamboat_3.png",57.1428571428571,0.985228136034251,1077.60904764027,93.9895237822555,"boat",4.89,4.83857142857143,4,4,12,"ship",9,4.77,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","steamboat","steamboat_4.png",65,1.33616025437381,940.626666686063,95.0813889007129,"boat",4.89,4.85666666666667,4,4,13,"ship",5,4.77,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","steamroller","steamroller_1.png",35,2.0393538721672,1131.66411766807,94.5420588224451,"steamroller",2.51,3.25941176470588,11,8.47058823529412,8,"roller",7,3.95,6,"tractor",2,3.84,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","steamroller","steamroller_2.png",45,2.11997309402197,1513.37714287226,93.8474999971695,"roller",3.95,3.374,6,8,9,"steamroller",6,2.51,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","steamroller","steamroller_3.png",61.9047619047619,1.6253785496438,1074.1275000486,89.6133333406148,"tractor",3.84,3.57157894736842,7,7.73684210526316,13,"roller",2,3.95,6,"steamroller",4,2.51,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","steamroller","steamroller_4.png",35,2.35234791181182,1395.47466664158,89.6223333792412,"steamroller",2.51,3.256,11,8.53333333333333,7,"roller",5,3.95,6,"tractor",3,3.84,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","stockcar","stockcar_1.png",90.4761904761905,0.54895443442504,1026.26078949406,99.2371052738592,"car",5.44,5.44,3,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","stockcar","stockcar_2.png",80.9523809523809,1.08341893224277,881.276874999045,94.918749964937,"car",5.44,5.44,3,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","stockcar","stockcar_3.png",80,1.02192809488736,1169.92147062498,89.8961764806693,"car",5.44,5.17222222222222,3,3.33333333333333,16,"banger",2,3.03,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","stockcar","stockcar_4.png",80.9523809523809,1.08341893224277,835.358124977755,101.449687526984,"car",5.44,5.44,3,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","strawberry","strawberry_1.png",76.1904761904762,1.02303706553288,855.750952402304,95.2107142672432,"strawberry",3.99,4.03333333333333,10,8.80952380952381,16,"berry",3,3.8,5,"fruit",2,4.73,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","strawberry","strawberry_2.png",80,0.884183719779189,866.7144737092,94.1247368333026,"strawberry",3.99,4.10684210526316,10,9.21052631578947,16,"fruit",3,4.73,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","strawberry","strawberry_3.png",80,0.884183719779189,813.006666649473,93.6522222098655,"strawberry",3.99,3.96,10,9.21052631578947,16,"berry",3,3.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","strawberry","strawberry_4.png",66.6666666666667,1.24670521273257,693.255000007675,95.9138095372473,"strawberry",3.99,4.05952380952381,10,8.28571428571429,14,"berry",4,3.8,4.75,"fruit",3,4.73,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","suitcase","suitcase_1.png",60,1.5332062193465,993.305588254422,95.3944118169187,"suitcase",3.78,4.10052631578947,8,7,12,"case",4,5.43,4,"luggage",3,3.61,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","suitcase","suitcase_2.png",52.3809523809524,1.70573286174969,779.797857148458,97.5440476328229,"suitcase",3.78,4.25428571428571,8,6.42857142857143,11,"bag",2,4.89,3,"case",5,5.43,4,"luggage",3,3.61,7,NA,NA,NA,NA,NA,NA,NA,NA
"671","suitcase","suitcase_3.png",71.4285714285714,1.28001997343156,956.976052634236,99.2478947320886,"suitcase",3.78,3.9195,8,7.45,15,"case",2,5.43,4,"luggage",3,3.61,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","suitcase","suitcase_4.png",57.1428571428571,1.7956828983511,1065.08675000021,110.139750023207,"suitcase",3.78,4.113,8,6.75,12,"bag",2,4.89,3,"case",3,5.43,4,"luggage",3,3.61,7,NA,NA,NA,NA,NA,NA,NA,NA
"673","sunflower","sunflower_1.png",75,0.721928094887362,910.334000021317,91.4822500277791,"sunflower",3.55,3.74,9,8.4,16,"flower",4,4.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","sunflower","sunflower_2.png",66.6666666666667,1.11552009358193,954.345000036513,99.8839473792706,"sunflower",3.55,3.835,9,8.1,14,"flower",6,4.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","sunflower","sunflower_3.png",61.9047619047619,1.16578405181507,755.471052637027,102.567894773565,"sunflower",3.55,3.8825,9,7.95,13,"flower",7,4.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","sunflower","sunflower_4.png",80.9523809523809,0.856995717854035,812.680750016616,105.068500022842,"sunflower",3.55,3.6925,9,8.55,17,"flower",3,4.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","supertanker","supertanker_1.png",52.3809523809524,1.83691798090033,1315.44026319482,99.2805262931399,"ship",4.77,4.35370340635474,4,5.4,11,"boat",5,4.89,4,"cargo ship",2,2.70005709997723,9,"container ship",2,2.37697696357018,13,NA,NA,NA,NA,NA,NA,NA,NA
"678","supertanker","supertanker_2.png",52.3809523809524,0.998363672593813,893.672619095181,91.278571435592,"boat",4.89,4.83285714285714,4,4.04761904761905,11,"ship",10,4.77,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","supertanker","supertanker_3.png",50,1.57838982472352,929.315263151553,94.2981579025716,"ship",4.77,4.56231336458633,4,4.94736842105263,10,"boat",7,4.89,4,"container ship",2,2.37697696357018,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","supertanker","supertanker_4.png",57.1428571428571,1.20091027950953,1369.38527778783,98.1916666710402,"boat",4.89,4.842,4,4,12,"ship",8,4.77,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","surfboard","surfboard_1.png",40.9090909090909,1.6253785496438,1429.43066668014,94.6960000154562,"surfboard",2.84,3.17903513328514,9,8.36842105263158,13,"board",4,5.1,5,"paddle board",2,1.54083376620885,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","surfboard","surfboard_2.png",50,1.33616025437381,1542.71562500949,95.0587500197034,"surfboard",2.84,3.46777777777778,9,7.88888888888889,13,"board",5,5.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","surfboard","surfboard_3.png",76.1904761904762,0.70246655129039,1080.25815791624,97.2194736595449,"surfboard",2.84,3.27047619047619,9,8.23809523809524,17,"board",4,5.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","surfboard","surfboard_4.png",57.1428571428571,1.30124078548146,1408.84277779321,93.2561111271368,"surfboard",2.84,3.43473684210526,8.92307692307692,7.89068825910931,14,"board",5,5.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","sycamore","sycamore_1.png",100,0,698.286904763936,84.28190475307,"tree",4.95,4.95,4,4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","sycamore","sycamore_2.png",100,0,710.625714297761,97.1076190556293,"tree",4.95,4.95,4,4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","sycamore","sycamore_3.png",100,0,900.66625000612,86.8892500171234,"tree",4.95,4.95,4,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","sycamore","sycamore_4.png",100,0,832.54238096929,90.7604761550091,"tree",4.95,4.95,4,4,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","tabby","tabby_1.png",95,0.286396957115956,746.304999977104,90.1121052486476,"cat",4.83,4.83,3,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","tabby","tabby_2.png",90.4761904761905,0.54895443442504,961.811111119094,105.764722221028,"cat",4.83,4.83,3,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","tabby","tabby_3.png",100,0,760.283157914318,92.2115789542111,"cat",4.83,4.83,3,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","tabby","tabby_4.png",100,0,727.308333355577,93.8609524062236,"cat",4.83,4.83,3,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","tangerine","tangerine_1.png",71.4285714285714,1.28001997343156,943.016749986031,107.865249995926,"orange",4.64,4.424,6,6.05,15,"fruit",2,4.73,5,"satsuma",3,3.14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","tangerine","tangerine_2.png",60,1.67095059445467,1106.48888890164,90.3783333139088,"orange",4.64,4.49333333333333,6,5.88888888888889,12,"fruit",4,4.73,5,"satsuma",2,3.14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","tangerine","tangerine_3.png",65,1.1540157730728,872.119722188916,92.7108333684818,"orange",4.64,4.39,6,6.16666666666667,15,"satsuma",3,3.14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","tangerine","tangerine_4.png",68.1818181818182,1.36852252772821,987.018750010362,97.0167500039541,"orange",4.64,4.499,6,6,16,"fruit",2,4.73,5,"satsuma",2,3.14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","tank","tank_1.png",90,0.568995593589281,819.714722236835,97.9705555680517,"tank",4.34,4.34,4,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","tank","tank_2.png",95,0.286396957115956,889.113333360813,96.5238889039012,"tank",4.34,4.34,4,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","tank","tank_3.png",90,0.568995593589281,1099.70694441699,99.9966666797716,"tank",4.34,4.34,4,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","tank","tank_4.png",95,0.286396957115956,952.376578936503,100.840526294963,"tank",4.34,4.34,4,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","tankard","tankard_1.png",35,2.46386512195085,1382.80678572003,92.8471428482423,"tankard",3.14,4.02533333333333,7,4.86666666666667,7,"cup",6,5.09,3,"mug",2,3.93,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","tankard","tankard_2.png",20,3.48418371977919,1522.65590912628,102.123181774831,"tankard",3.14,3.35847915974615,7,6.54545454545455,4,"coffee pot",2,2.89163537860382,9,"flask",3,3.52,5,"kettle",2,4.02,5.5,NA,NA,NA,NA,NA,NA,NA,NA
"703","tankard","tankard_3.png",25,2.96595732094918,1405.61676471641,98.9599999695869,"tankard",3.14,3.89941176470588,7,4.94117647058824,5,"cup",2,5.09,3,"flask",2,3.52,5,"kettle",3,4.02,6,"mug",3,3.93,3,"pot",2,4.76,3
"704","tankard","tankard_4.png",15,3.57661764490867,1409.59555554029,96.5994444320192,"pot",4.76,4.11818181818182,3,4.27272727272727,3,"cup",2,5.09,3,"goblet",2,3.22,6,"jug",2,4.06,3,"tankard",2,3.14,7,NA,NA,NA,NA
"705","teacup","teacup_1.png",70,1.23198178140114,1677.25750000774,83.5162499983016,"cup",5.09,4.83,3,3.375,14,"teacup",2,3.01,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","teacup","teacup_2.png",65,1.33616025437381,1039.60676471441,91.9588235354261,"cup",5.09,4.51222222222222,3,3.83333333333333,13,"teacup",5,3.01,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","teacup","teacup_3.png",60,1.57095059445467,1178.4058823081,95.3629412033667,"cup",5.09,4.49888888888889,3,3.66666666666667,12,"mug",2,3.93,3,"teacup",4,3.01,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","teacup","teacup_4.png",52.3809523809524,1.61525026508825,978.678749991554,86.4165624605766,"cup",5.09,4.35588235294118,3,4.05882352941176,11,"teacup",6,3.01,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","television","television_1.png",70,1.29176014818097,795.410294141238,94.6899999731759,"tv",5.06,5.03764705882353,2,2.94117647058824,15,"television",2,4.87,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","television","television_2.png",61.9047619047619,1.68466962096935,888.393000010723,101.023999997177,"tv",5.06,4.8875,2,4.1,13,"monitor",2,4.07,7,"screen",2,4.61,6,"television",3,4.87,10,NA,NA,NA,NA,NA,NA,NA,NA
"711","television","television_3.png",55,1.91924070463685,1441.7896666488,94.6520000093161,"tv",5.06,4.96235294117647,2,4.35294117647059,11,"screen",2,4.61,6,"television",4,4.87,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","television","television_4.png",65,1.57889790298748,875.293333346008,88.6294444845852,"tv",5.06,4.91833333333333,2,3.88888888888889,13,"monitor",2,4.07,7,"television",3,4.87,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","toadstool","toadstool_1.png",55,1.73875868091501,955.42916667724,93.044166675485,"mushroom",3.87,3.41555555555556,8,8.05555555555556,11,"fungus",2,3.48,6,"toadstool",5,2.39,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","toadstool","toadstool_2.png",65,1.41664227809565,1097.18722222272,100.27888891157,"mushroom",3.87,3.51736842105263,8,8,13,"fungus",2,3.48,6,"toadstool",4,2.39,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","toadstool","toadstool_3.png",52.3809523809524,1.74643538423889,1102.90323525216,98.0338235080597,"mushroom",3.87,3.18575569247383,8,8.42105263157895,11,"fly agaric",2,1.80967907850143,9,"toadstool",6,2.39,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","toadstool","toadstool_4.png",42.8571428571429,2.07723544540831,1273.14125002305,118.827812492647,"mushroom",3.87,3.36588235294118,8,7.94117647058824,9,"fungus",3,3.48,6,"toadstool",5,2.39,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","toolbox","toolbox_1.png",76.1904761904762,0.70246655129039,1108.02500000278,94.7626190530746,"toolbox",2.88,3.30666666666667,7,6.23809523809524,17,"box",4,5.12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","toolbox","toolbox_2.png",80,0.721928094887362,974.080500040921,93.3687499674008,"toolbox",2.88,3.328,7,6.2,16,"box",4,5.12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","toolbox","toolbox_3.png",76.1904761904762,0.70246655129039,1146.61761905785,95.0585714416915,"toolbox",2.88,3.30666666666667,7,6.23809523809524,17,"box",4,5.12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","toolbox","toolbox_4.png",75,0.721928094887362,1341.79105257617,93.5231578677623,"toolbox",2.88,3.328,7,6.2,16,"box",4,5.12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","toucan","toucan_1.png",45,1.59546184423832,1055.63736841918,99.1986841849591,"toucan",2.7,3.64526315789474,6,5.26315789473684,9,"bird",8,4.85,4,"pelican",2,3.08,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","toucan","toucan_2.png",42.8571428571429,1.67523885011392,1195.67333331375,93.825000016887,"toucan",2.7,3.775,6,5,9,"bird",9,4.85,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","toucan","toucan_3.png",45,1.59546184423832,1323.10499998604,87.5391176290566,"toucan",2.7,3.64526315789474,6,5.26315789473684,9,"bird",8,4.85,4,"pelican",2,3.08,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","toucan","toucan_4.png",35,1.67514324640999,1228.5330555929,93.7166666743574,"toucan",2.7,3.55210526315789,5.75,5.30263157894737,9,"bird",7,4.85,4,"pelican",3,3.08,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","tractor","tractor_1.png",85,0.468995593589281,853.722249993049,92.7062500216562,"tractor",3.84,3.878,7.05555555555556,6.85,18,"truck",2,4.22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","tractor","tractor_2.png",90,0.468995593589281,1485.76200002444,98.6287500457891,"tractor",3.84,3.878,7,6.8,18,"truck",2,4.22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","tractor","tractor_3.png",85.7142857142857,0.818095992971064,933.912187508808,94.1846874974362,"tractor",3.84,3.84,7,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","tractor","tractor_4.png",86.3636363636364,0.790766947936019,1014.69694445679,92.3652777618376,"tractor",3.84,3.84,7,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","trolley","trolley_1.png",60,1.49046857073283,967.410789471988,95.1457894872445,"suitcase",3.78,4.19631578947368,8,6.84210526315789,12,"case",5,5.43,4,"luggage",2,3.61,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","trolley","trolley_2.png",71.4285714285714,1.11827516077098,772.981578971598,94.3152631539047,"suitcase",3.78,4.04052631578947,8,7.36842105263158,16,"case",3,5.43,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","trolley","trolley_3.png",66.6666666666667,1.24670521273257,928.8509524258,96.6569047850492,"suitcase",3.78,4.07,8,7.09523809523809,14,"case",4,5.43,4,"luggage",3,3.61,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
